employee_id,department,project,job_level,employment_type,year,month,year_month,base_salary,overtime_hours,overtime_cost,allowance_cost,bonus_cost,total_cost
125,Finance,Digital Transformation,Junior,Full-Time,2023,7,2023-07,6636.0,0,0.0,1277.15,0.0,7913.15
125,Finance,Digital Transformation,Junior,Full-Time,2023,8,2023-08,6636.0,0,0.0,1557.85,0.0,8193.85
125,Finance,Digital Transformation,Junior,Full-Time,2023,9,2023-09,6320.0,0,0.0,1510.46,0.0,7830.46
125,Finance,Digital Transformation,Junior,Full-Time,2023,10,2023-10,6320.0,0,0.0,1448.22,0.0,7768.22
125,Finance,Digital Transformation,Junior,Full-Time,2023,11,2023-11,6320.0,13,654.55,1210.86,0.0,8185.41
125,Finance,Digital Transformation,Junior,Full-Time,2023,12,2023-12,6320.0,0,0.0,1426.97,0.0,7746.97
125,Finance,Digital Transformation,Junior,Full-Time,2024,1,2024-01,6320.0,0,0.0,1543.28,0.0,7863.28
125,Finance,Digital Transformation,Junior,Full-Time,2024,2,2024-02,6320.0,0,0.0,1178.71,0.0,7498.71
125,Finance,Digital Transformation,Junior,Full-Time,2024,3,2024-03,6320.0,3,168.4,1181.79,0.0,7670.19
125,Finance,Digital Transformation,Junior,Full-Time,2024,4,2024-04,6320.0,0,0.0,1458.76,0.0,7778.76
125,Finance,Digital Transformation,Junior,Full-Time,2024,5,2024-05,6320.0,24,1335.46,1508.53,0.0,9163.98
125,Finance,Digital Transformation,Junior,Full-Time,2024,6,2024-06,6636.0,0,0.0,1593.12,0.0,8229.12
125,Finance,Digital Transformation,Junior,Full-Time,2024,7,2024-07,6636.0,21,1207.39,1143.98,0.0,8987.37
125,Finance,Digital Transformation,Junior,Full-Time,2024,8,2024-08,6636.0,0,0.0,1547.28,0.0,8183.28
125,Finance,Digital Transformation,Junior,Full-Time,2024,9,2024-09,6320.0,0,0.0,959.19,0.0,7279.19
125,Finance,Digital Transformation,Junior,Full-Time,2024,10,2024-10,6320.0,0,0.0,1341.03,0.0,7661.03
125,Finance,Digital Transformation,Junior,Full-Time,2024,11,2024-11,6320.0,36,1930.64,1357.61,0.0,9608.24
125,Finance,Digital Transformation,Junior,Full-Time,2024,12,2024-12,6320.0,33,1812.18,1038.12,0.0,9170.3
126,HR,Core Operations,Senior,Contract,2023,1,2023-01,15775.0,0,0.0,5003.96,0.0,20778.96
126,HR,Core Operations,Senior,Contract,2023,2,2023-02,15775.0,22,2853.65,4961.29,0.0,23589.94
126,HR,Core Operations,Senior,Contract,2023,3,2023-03,15775.0,0,0.0,5253.01,0.0,21028.01
126,HR,Core Operations,Senior,Contract,2023,4,2023-04,15775.0,40,5356.67,5052.68,0.0,26184.35
126,HR,Core Operations,Senior,Contract,2023,5,2023-05,15775.0,16,2258.23,4439.84,0.0,22473.07
126,HR,Core Operations,Senior,Contract,2023,6,2023-06,16563.75,0,0.0,4785.47,0.0,21349.22
126,HR,Core Operations,Senior,Contract,2023,7,2023-07,16563.75,0,0.0,4415.13,0.0,20978.88
126,HR,Core Operations,Senior,Contract,2023,8,2023-08,16563.75,0,0.0,4804.98,0.0,21368.73
126,HR,Core Operations,Senior,Contract,2023,9,2023-09,15775.0,0,0.0,5427.1,0.0,21202.1
126,HR,Core Operations,Senior,Contract,2023,10,2023-10,15775.0,20,2852.79,4805.1,0.0,23432.89
126,HR,Core Operations,Senior,Contract,2023,11,2023-11,15775.0,0,0.0,4572.54,0.0,20347.54
126,HR,Core Operations,Senior,Contract,2023,12,2023-12,15775.0,0,0.0,5339.04,0.0,21114.04
126,HR,Core Operations,Senior,Contract,2024,1,2024-01,15775.0,0,0.0,5269.7,0.0,21044.7
126,HR,Core Operations,Senior,Contract,2024,2,2024-02,15775.0,0,0.0,4479.43,0.0,20254.43
126,HR,Core Operations,Senior,Contract,2024,3,2024-03,15775.0,0,0.0,4887.47,0.0,20662.47
126,HR,Core Operations,Senior,Contract,2024,4,2024-04,15775.0,0,0.0,5111.16,0.0,20886.16
126,HR,Core Operations,Senior,Contract,2024,5,2024-05,15775.0,0,0.0,4166.27,0.0,19941.27
126,HR,Core Operations,Senior,Contract,2024,6,2024-06,16563.75,0,0.0,5276.97,0.0,21840.72
126,HR,Core Operations,Senior,Contract,2024,7,2024-07,16563.75,30,3936.07,5085.71,0.0,25585.54
126,HR,Core Operations,Senior,Contract,2024,8,2024-08,16563.75,0,0.0,5529.54,0.0,22093.29
126,HR,Core Operations,Senior,Contract,2024,9,2024-09,15775.0,0,0.0,5476.14,0.0,21251.14
126,HR,Core Operations,Senior,Contract,2024,10,2024-10,15775.0,7,997.81,4496.04,0.0,21268.85
126,HR,Core Operations,Senior,Contract,2024,11,2024-11,15775.0,3,417.45,4806.31,0.0,20998.75
126,HR,Core Operations,Senior,Contract,2024,12,2024-12,15775.0,0,0.0,4104.61,15179.58,35059.18
127,Engineering,Digital Transformation,Junior,Full-Time,2023,1,2023-01,4433.0,0,0.0,718.93,0.0,5151.93
127,Engineering,Digital Transformation,Junior,Full-Time,2023,2,2023-02,4433.0,0,0.0,980.6,0.0,5413.6
127,Engineering,Digital Transformation,Junior,Full-Time,2023,3,2023-03,4433.0,0,0.0,1002.33,0.0,5435.33
127,Engineering,Digital Transformation,Junior,Full-Time,2023,4,2023-04,4433.0,36,1461.46,1029.19,0.0,6923.65
127,Engineering,Digital Transformation,Junior,Full-Time,2023,5,2023-05,4433.0,20,750.02,777.41,0.0,5960.43
127,Engineering,Digital Transformation,Junior,Full-Time,2023,6,2023-06,4654.65,0,0.0,1074.46,0.0,5729.11
127,Engineering,Digital Transformation,Junior,Full-Time,2023,7,2023-07,4654.65,2,81.37,785.77,0.0,5521.79
127,Engineering,Digital Transformation,Junior,Full-Time,2023,8,2023-08,4654.65,0,0.0,940.48,0.0,5595.13
127,Engineering,Digital Transformation,Junior,Full-Time,2023,9,2023-09,4433.0,0,0.0,681.25,0.0,5114.25
127,Engineering,Digital Transformation,Junior,Full-Time,2023,10,2023-10,4433.0,0,0.0,1085.17,0.0,5518.17
127,Engineering,Digital Transformation,Junior,Full-Time,2023,11,2023-11,4433.0,13,494.85,887.32,3792.25,9607.42
127,Engineering,Digital Transformation,Junior,Full-Time,2023,12,2023-12,4433.0,0,0.0,773.22,0.0,5206.22
127,Engineering,Digital Transformation,Junior,Full-Time,2024,1,2024-01,4433.0,0,0.0,899.17,0.0,5332.17
127,Engineering,Digital Transformation,Junior,Full-Time,2024,2,2024-02,4433.0,0,0.0,877.53,0.0,5310.53
127,Engineering,Digital Transformation,Junior,Full-Time,2024,3,2024-03,4433.0,0,0.0,782.78,0.0,5215.78
127,Engineering,Digital Transformation,Junior,Full-Time,2024,4,2024-04,4433.0,29,1047.55,955.86,0.0,6436.41
127,Engineering,Digital Transformation,Junior,Full-Time,2024,5,2024-05,4433.0,39,1436.67,689.24,0.0,6558.91
127,Engineering,Digital Transformation,Junior,Full-Time,2024,6,2024-06,4654.65,0,0.0,994.17,0.0,5648.82
127,Engineering,Digital Transformation,Junior,Full-Time,2024,7,2024-07,4654.65,0,0.0,739.03,0.0,5393.68
127,Engineering,Digital Transformation,Junior,Full-Time,2024,8,2024-08,4654.65,0,0.0,1085.02,0.0,5739.67
127,Engineering,Digital Transformation,Junior,Full-Time,2024,9,2024-09,4433.0,0,0.0,761.35,0.0,5194.35
127,Engineering,Digital Transformation,Junior,Full-Time,2024,10,2024-10,4433.0,0,0.0,841.56,0.0,5274.56
127,Engineering,Digital Transformation,Junior,Full-Time,2024,11,2024-11,4433.0,0,0.0,1028.07,5723.81,11184.88
127,Engineering,Digital Transformation,Junior,Full-Time,2024,12,2024-12,4433.0,0,0.0,868.15,0.0,5301.15
128,Finance,Corporate Services,Manager,Full-Time,2023,1,2023-01,23936.0,0,0.0,8207.53,0.0,32143.53
128,Finance,Corporate Services,Manager,Full-Time,2023,2,2023-02,23936.0,0,0.0,8101.58,0.0,32037.58
128,Finance,Corporate Services,Manager,Full-Time,2023,3,2023-03,23936.0,0,0.0,7452.98,0.0,31388.98
128,Finance,Corporate Services,Manager,Full-Time,2023,4,2023-04,23936.0,0,0.0,6943.01,0.0,30879.01
128,Finance,Corporate Services,Manager,Full-Time,2023,5,2023-05,23936.0,0,0.0,7025.17,0.0,30961.17
128,Finance,Corporate Services,Manager,Full-Time,2023,6,2023-06,25132.8,0,0.0,6534.95,0.0,31667.75
128,Finance,Corporate Services,Manager,Full-Time,2023,7,2023-07,25132.8,0,0.0,6324.76,0.0,31457.56
128,Finance,Corporate Services,Manager,Full-Time,2023,8,2023-08,25132.8,0,0.0,7741.95,0.0,32874.75
128,Finance,Corporate Services,Manager,Full-Time,2023,9,2023-09,23936.0,1,215.5,7011.62,0.0,31163.13
128,Finance,Corporate Services,Manager,Full-Time,2023,10,2023-10,23936.0,16,3589.65,6874.08,0.0,34399.74
128,Finance,Corporate Services,Manager,Full-Time,2023,11,2023-11,23936.0,30,6730.44,7491.11,0.0,38157.55
128,Finance,Corporate Services,Manager,Full-Time,2023,12,2023-12,23936.0,0,0.0,7358.57,0.0,31294.57
128,Finance,Corporate Services,Manager,Full-Time,2024,1,2024-01,23936.0,0,0.0,6789.94,0.0,30725.94
128,Finance,Corporate Services,Manager,Full-Time,2024,2,2024-02,23936.0,0,0.0,6933.76,0.0,30869.76
128,Finance,Corporate Services,Manager,Full-Time,2024,3,2024-03,23936.0,0,0.0,6261.29,0.0,30197.29
128,Finance,Corporate Services,Manager,Full-Time,2024,4,2024-04,23936.0,0,0.0,6176.25,0.0,30112.25
128,Finance,Corporate Services,Manager,Full-Time,2024,5,2024-05,23936.0,0,0.0,7775.81,0.0,31711.81
128,Finance,Corporate Services,Manager,Full-Time,2024,6,2024-06,25132.8,24,4823.99,8183.42,0.0,38140.21
128,Finance,Corporate Services,Manager,Full-Time,2024,7,2024-07,25132.8,25,5183.24,7717.64,0.0,38033.68
128,Finance,Corporate Services,Manager,Full-Time,2024,8,2024-08,25132.8,0,0.0,6939.49,0.0,32072.29
128,Finance,Corporate Services,Manager,Full-Time,2024,9,2024-09,23936.0,0,0.0,8203.29,0.0,32139.29
128,Finance,Corporate Services,Manager,Full-Time,2024,10,2024-10,23936.0,0,0.0,6299.79,0.0,30235.79
128,Finance,Corporate Services,Manager,Full-Time,2024,11,2024-11,23936.0,0,0.0,6811.18,27192.26,57939.44
128,Finance,Corporate Services,Manager,Full-Time,2024,12,2024-12,23936.0,0,0.0,6882.18,0.0,30818.18
129,Finance,Digital Transformation,Junior,Contract,2023,1,2023-01,6915.0,27,1659.8,1319.97,0.0,9894.76
129,Finance,Digital Transformation,Junior,Contract,2023,2,2023-02,6915.0,32,1954.2,1130.37,0.0,9999.57
129,Finance,Digital Transformation,Junior,Contract,2023,3,2023-03,6915.0,0,0.0,1150.86,0.0,8065.86
129,Finance,Digital Transformation,Junior,Contract,2023,4,2023-04,6915.0,0,0.0,1078.69,0.0,7993.69
129,Finance,Digital Transformation,Junior,Contract,2023,5,2023-05,6915.0,26,1613.93,1125.11,0.0,9654.04
129,Finance,Digital Transformation,Junior,Contract,2023,6,2023-06,7260.75,33,2057.86,1384.88,0.0,10703.49
129,Finance,Digital Transformation,Junior,Contract,2023,7,2023-07,7260.75,0,0.0,1673.78,0.0,8934.53
129,Finance,Digital Transformation,Junior,Contract,2023,8,2023-08,7260.75,28,1853.02,1763.74,0.0,10877.51
129,Finance,Digital Transformation,Junior,Contract,2023,9,2023-09,6915.0,0,0.0,1446.38,0.0,8361.38
129,Finance,Digital Transformation,Junior,Contract,2023,10,2023-10,6915.0,0,0.0,1063.74,0.0,7978.74
129,Finance,Digital Transformation,Junior,Contract,2023,11,2023-11,6915.0,14,762.8,1206.02,7145.53,16029.35
129,Finance,Digital Transformation,Junior,Contract,2023,12,2023-12,6915.0,0,0.0,1186.34,0.0,8101.34
129,Finance,Digital Transformation,Junior,Contract,2024,1,2024-01,6915.0,0,0.0,1617.5,0.0,8532.5
129,Finance,Digital Transformation,Junior,Contract,2024,2,2024-02,6915.0,0,0.0,1517.34,0.0,8432.34
129,Finance,Digital Transformation,Junior,Contract,2024,3,2024-03,6915.0,7,410.82,1475.7,0.0,8801.51
129,Finance,Digital Transformation,Junior,Contract,2024,4,2024-04,6915.0,26,1407.48,1052.57,0.0,9375.06
129,Finance,Digital Transformation,Junior,Contract,2024,5,2024-05,6915.0,14,902.23,1141.83,0.0,8959.06
129,Finance,Digital Transformation,Junior,Contract,2024,6,2024-06,7260.75,9,530.46,1119.96,0.0,8911.17
129,Finance,Digital Transformation,Junior,Contract,2024,7,2024-07,7260.75,21,1352.76,1304.09,0.0,9917.6
129,Finance,Digital Transformation,Junior,Contract,2024,8,2024-08,7260.75,0,0.0,1617.77,0.0,8878.52
129,Finance,Digital Transformation,Junior,Contract,2024,9,2024-09,6915.0,0,0.0,1638.93,0.0,8553.93
129,Finance,Digital Transformation,Junior,Contract,2024,10,2024-10,6915.0,0,0.0,1480.9,0.0,8395.9
129,Finance,Digital Transformation,Junior,Contract,2024,11,2024-11,6915.0,0,0.0,1723.22,6709.27,15347.49
129,Finance,Digital Transformation,Junior,Contract,2024,12,2024-12,6915.0,0,0.0,1366.95,6189.45,14471.41
130,Operations,Client Support,Manager,Full-Time,2023,1,2023-01,27899.0,22,5435.02,9474.09,0.0,42808.12
130,Operations,Client Support,Manager,Full-Time,2023,2,2023-02,27899.0,28,6989.01,7119.11,0.0,42007.12
130,Operations,Client Support,Manager,Full-Time,2023,3,2023-03,27899.0,5,1300.24,9599.67,0.0,38798.91
130,Operations,Client Support,Manager,Full-Time,2023,4,2023-04,27899.0,7,1774.86,7594.09,0.0,37267.96
130,Operations,Client Support,Manager,Full-Time,2023,5,2023-05,27899.0,30,7528.31,7838.37,0.0,43265.69
130,Operations,Client Support,Manager,Full-Time,2023,6,2023-06,29293.95,0,0.0,8601.73,0.0,37895.68
130,Operations,Client Support,Manager,Full-Time,2023,7,2023-07,29293.95,0,0.0,8174.42,0.0,37468.37
130,Operations,Client Support,Manager,Full-Time,2023,8,2023-08,29293.95,6,1439.98,9893.97,0.0,40627.9
130,Operations,Client Support,Manager,Full-Time,2023,9,2023-09,27899.0,29,7333.74,9127.63,0.0,44360.36
130,Operations,Client Support,Manager,Full-Time,2023,10,2023-10,27899.0,0,0.0,7253.92,0.0,35152.92
130,Operations,Client Support,Manager,Full-Time,2023,11,2023-11,27899.0,0,0.0,7703.27,31133.39,66735.65
130,Operations,Client Support,Manager,Full-Time,2023,12,2023-12,27899.0,14,3460.75,9714.54,39142.33,80216.62
130,Operations,Client Support,Manager,Full-Time,2024,1,2024-01,27899.0,0,0.0,9690.79,0.0,37589.79
130,Operations,Client Support,Manager,Full-Time,2024,2,2024-02,27899.0,31,8046.16,9492.21,0.0,45437.37
130,Operations,Client Support,Manager,Full-Time,2024,3,2024-03,27899.0,0,0.0,8549.2,0.0,36448.2
130,Operations,Client Support,Manager,Full-Time,2024,4,2024-04,27899.0,0,0.0,8722.48,0.0,36621.48
130,Operations,Client Support,Manager,Full-Time,2024,5,2024-05,27899.0,0,0.0,8312.45,0.0,36211.45
130,Operations,Client Support,Manager,Full-Time,2024,6,2024-06,29293.95,23,5897.5,9624.87,0.0,44816.32
130,Operations,Client Support,Manager,Full-Time,2024,7,2024-07,29293.95,0,0.0,9422.02,0.0,38715.97
130,Operations,Client Support,Manager,Full-Time,2024,8,2024-08,29293.95,36,9009.86,7420.9,0.0,45724.71
130,Operations,Client Support,Manager,Full-Time,2024,9,2024-09,27899.0,0,0.0,7741.89,0.0,35640.89
130,Operations,Client Support,Manager,Full-Time,2024,10,2024-10,27899.0,40,9096.27,7448.26,0.0,44443.53
130,Operations,Client Support,Manager,Full-Time,2024,11,2024-11,27899.0,8,1782.43,7655.04,0.0,37336.47
130,Operations,Client Support,Manager,Full-Time,2024,12,2024-12,27899.0,33,8055.41,7951.32,0.0,43905.73
131,Finance,Corporate Services,Junior,Full-Time,2023,1,2023-01,5176.0,0,0.0,929.51,0.0,6105.51
131,Finance,Corporate Services,Junior,Full-Time,2023,2,2023-02,5176.0,3,134.92,1199.73,0.0,6510.65
131,Finance,Corporate Services,Junior,Full-Time,2023,3,2023-03,5176.0,0,0.0,1049.04,0.0,6225.04
131,Finance,Corporate Services,Junior,Full-Time,2023,4,2023-04,5176.0,38,1830.83,1291.7,0.0,8298.53
131,Finance,Corporate Services,Junior,Full-Time,2023,5,2023-05,5176.0,0,0.0,829.14,0.0,6005.14
131,Finance,Corporate Services,Junior,Full-Time,2023,6,2023-06,5434.8,0,0.0,1207.54,0.0,6642.34
131,Finance,Corporate Services,Junior,Full-Time,2023,7,2023-07,5434.8,0,0.0,886.05,0.0,6320.85
131,Finance,Corporate Services,Junior,Full-Time,2023,8,2023-08,5434.8,36,1833.57,948.2,0.0,8216.57
131,Finance,Corporate Services,Junior,Full-Time,2023,9,2023-09,5176.0,0,0.0,895.93,0.0,6071.93
131,Finance,Corporate Services,Junior,Full-Time,2023,10,2023-10,5176.0,3,123.8,1158.03,0.0,6457.83
131,Finance,Corporate Services,Junior,Full-Time,2023,11,2023-11,5176.0,0,0.0,1219.8,0.0,6395.8
131,Finance,Corporate Services,Junior,Full-Time,2023,12,2023-12,5176.0,0,0.0,1198.55,0.0,6374.55
131,Finance,Corporate Services,Junior,Full-Time,2024,1,2024-01,5176.0,0,0.0,1175.81,0.0,6351.81
131,Finance,Corporate Services,Junior,Full-Time,2024,2,2024-02,5176.0,0,0.0,1237.27,0.0,6413.27
131,Finance,Corporate Services,Junior,Full-Time,2024,3,2024-03,5176.0,0,0.0,873.65,0.0,6049.65
131,Finance,Corporate Services,Junior,Full-Time,2024,4,2024-04,5176.0,19,895.28,949.32,0.0,7020.6
131,Finance,Corporate Services,Junior,Full-Time,2024,5,2024-05,5176.0,39,1804.74,1290.57,0.0,8271.31
131,Finance,Corporate Services,Junior,Full-Time,2024,6,2024-06,5434.8,15,651.86,1274.12,0.0,7360.78
131,Finance,Corporate Services,Junior,Full-Time,2024,7,2024-07,5434.8,0,0.0,863.02,0.0,6297.82
131,Finance,Corporate Services,Junior,Full-Time,2024,8,2024-08,5434.8,0,0.0,839.93,0.0,6274.73
131,Finance,Corporate Services,Junior,Full-Time,2024,9,2024-09,5176.0,26,1116.51,877.96,0.0,7170.47
131,Finance,Corporate Services,Junior,Full-Time,2024,10,2024-10,5176.0,0,0.0,1230.73,0.0,6406.73
131,Finance,Corporate Services,Junior,Full-Time,2024,11,2024-11,5176.0,9,381.85,1127.95,0.0,6685.8
131,Finance,Corporate Services,Junior,Full-Time,2024,12,2024-12,5176.0,0,0.0,999.53,0.0,6175.53
132,Sales,Digital Transformation,Senior,Full-Time,2023,1,2023-01,12968.0,0,0.0,3598.67,0.0,16566.67
132,Sales,Digital Transformation,Senior,Full-Time,2023,2,2023-02,12968.0,7,723.84,3984.88,0.0,17676.72
132,Sales,Digital Transformation,Senior,Full-Time,2023,3,2023-03,12968.0,0,0.0,4497.04,0.0,17465.04
132,Sales,Digital Transformation,Senior,Full-Time,2023,4,2023-04,12968.0,0,0.0,3266.77,0.0,16234.77
132,Sales,Digital Transformation,Senior,Full-Time,2023,5,2023-05,12968.0,10,1044.65,4486.94,0.0,18499.6
132,Sales,Digital Transformation,Senior,Full-Time,2023,6,2023-06,13616.4,6,638.86,4593.72,0.0,18848.98
132,Sales,Digital Transformation,Senior,Full-Time,2023,7,2023-07,13616.4,0,0.0,3835.67,0.0,17452.07
132,Sales,Digital Transformation,Senior,Full-Time,2023,8,2023-08,13616.4,0,0.0,3734.07,0.0,17350.47
132,Sales,Digital Transformation,Senior,Full-Time,2023,9,2023-09,12968.0,0,0.0,4445.39,0.0,17413.39
132,Sales,Digital Transformation,Senior,Full-Time,2023,10,2023-10,12968.0,0,0.0,3824.21,0.0,16792.21
132,Sales,Digital Transformation,Senior,Full-Time,2023,11,2023-11,12968.0,0,0.0,3668.82,0.0,16636.82
132,Sales,Digital Transformation,Senior,Full-Time,2023,12,2023-12,12968.0,0,0.0,4051.58,17334.46,34354.04
132,Sales,Digital Transformation,Senior,Full-Time,2024,1,2024-01,12968.0,13,1403.72,4156.81,0.0,18528.53
132,Sales,Digital Transformation,Senior,Full-Time,2024,2,2024-02,12968.0,0,0.0,3626.51,0.0,16594.51
132,Sales,Digital Transformation,Senior,Full-Time,2024,3,2024-03,12968.0,0,0.0,3276.05,0.0,16244.05
132,Sales,Digital Transformation,Senior,Full-Time,2024,4,2024-04,12968.0,0,0.0,3569.57,0.0,16537.57
132,Sales,Digital Transformation,Senior,Full-Time,2024,5,2024-05,12968.0,0,0.0,4484.45,0.0,17452.45
132,Sales,Digital Transformation,Senior,Full-Time,2024,6,2024-06,13616.4,37,4363.87,3728.53,0.0,21708.8
132,Sales,Digital Transformation,Senior,Full-Time,2024,7,2024-07,13616.4,0,0.0,3685.74,0.0,17302.14
132,Sales,Digital Transformation,Senior,Full-Time,2024,8,2024-08,13616.4,0,0.0,4553.88,0.0,18170.28
132,Sales,Digital Transformation,Senior,Full-Time,2024,9,2024-09,12968.0,0,0.0,3365.89,0.0,16333.89
132,Sales,Digital Transformation,Senior,Full-Time,2024,10,2024-10,12968.0,0,0.0,4290.41,0.0,17258.41
132,Sales,Digital Transformation,Senior,Full-Time,2024,11,2024-11,12968.0,39,4211.82,4085.39,0.0,21265.21
132,Sales,Digital Transformation,Senior,Full-Time,2024,12,2024-12,12968.0,0,0.0,4293.47,0.0,17261.47
133,Engineering,Corporate Services,Mid,Full-Time,2023,1,2023-01,7793.0,21,1522.05,1786.93,0.0,11101.98
133,Engineering,Corporate Services,Mid,Full-Time,2023,2,2023-02,7793.0,8,505.53,1193.72,0.0,9492.25
133,Engineering,Corporate Services,Mid,Full-Time,2023,3,2023-03,7793.0,0,0.0,1606.55,0.0,9399.55
133,Engineering,Corporate Services,Mid,Full-Time,2023,4,2023-04,7793.0,0,0.0,1222.15,0.0,9015.15
133,Engineering,Corporate Services,Mid,Full-Time,2023,5,2023-05,7793.0,38,2756.74,1484.03,0.0,12033.77
133,Engineering,Corporate Services,Mid,Full-Time,2023,6,2023-06,8182.65,0,0.0,1675.7,0.0,9858.35
133,Engineering,Corporate Services,Mid,Full-Time,2023,7,2023-07,8182.65,39,2509.29,1707.1,0.0,12399.04
133,Engineering,Corporate Services,Mid,Full-Time,2023,8,2023-08,8182.65,23,1492.18,1463.81,0.0,11138.63
133,Engineering,Corporate Services,Mid,Full-Time,2023,9,2023-09,7793.0,0,0.0,1646.0,0.0,9439.0
133,Engineering,Corporate Services,Mid,Full-Time,2023,10,2023-10,7793.0,8,548.84,1770.99,0.0,10112.83
133,Engineering,Corporate Services,Mid,Full-Time,2023,11,2023-11,7793.0,34,2325.24,1314.3,10700.07,22132.6
133,Engineering,Corporate Services,Mid,Full-Time,2023,12,2023-12,7793.0,0,0.0,1486.02,0.0,9279.02
133,Engineering,Corporate Services,Mid,Full-Time,2024,1,2024-01,7793.0,0,0.0,1404.13,0.0,9197.13
133,Engineering,Corporate Services,Mid,Full-Time,2024,2,2024-02,7793.0,0,0.0,1400.46,0.0,9193.46
133,Engineering,Corporate Services,Mid,Full-Time,2024,3,2024-03,7793.0,0,0.0,1771.56,0.0,9564.56
133,Engineering,Corporate Services,Mid,Full-Time,2024,4,2024-04,7793.0,0,0.0,1866.88,0.0,9659.88
133,Engineering,Corporate Services,Mid,Full-Time,2024,5,2024-05,7793.0,9,599.78,1794.0,0.0,10186.78
133,Engineering,Corporate Services,Mid,Full-Time,2024,6,2024-06,8182.65,0,0.0,1512.97,0.0,9695.62
133,Engineering,Corporate Services,Mid,Full-Time,2024,7,2024-07,8182.65,32,2444.13,1495.42,0.0,12122.2
133,Engineering,Corporate Services,Mid,Full-Time,2024,8,2024-08,8182.65,0,0.0,2036.72,0.0,10219.37
133,Engineering,Corporate Services,Mid,Full-Time,2024,9,2024-09,7793.0,0,0.0,1646.97,0.0,9439.97
133,Engineering,Corporate Services,Mid,Full-Time,2024,10,2024-10,7793.0,9,573.39,1853.76,0.0,10220.15
133,Engineering,Corporate Services,Mid,Full-Time,2024,11,2024-11,7793.0,0,0.0,1196.7,0.0,8989.7
133,Engineering,Corporate Services,Mid,Full-Time,2024,12,2024-12,7793.0,0,0.0,1626.68,0.0,9419.68
134,Finance,Digital Transformation,Manager,Full-Time,2023,1,2023-01,20660.0,2,364.68,5223.39,0.0,26248.08
134,Finance,Digital Transformation,Manager,Full-Time,2023,2,2023-02,20660.0,16,2963.02,6590.97,0.0,30213.98
134,Finance,Digital Transformation,Manager,Full-Time,2023,3,2023-03,20660.0,0,0.0,5315.65,0.0,25975.65
134,Finance,Digital Transformation,Manager,Full-Time,2023,4,2023-04,20660.0,0,0.0,5834.44,0.0,26494.44
134,Finance,Digital Transformation,Manager,Full-Time,2023,5,2023-05,20660.0,0,0.0,6897.41,0.0,27557.41
134,Finance,Digital Transformation,Manager,Full-Time,2023,6,2023-06,21693.0,0,0.0,7476.5,0.0,29169.5
134,Finance,Digital Transformation,Manager,Full-Time,2023,7,2023-07,21693.0,35,6660.13,7290.7,0.0,35643.83
134,Finance,Digital Transformation,Manager,Full-Time,2023,8,2023-08,21693.0,0,0.0,6209.17,0.0,27902.17
134,Finance,Digital Transformation,Manager,Full-Time,2023,9,2023-09,20660.0,0,0.0,5246.08,0.0,25906.08
134,Finance,Digital Transformation,Manager,Full-Time,2023,10,2023-10,20660.0,0,0.0,6572.23,0.0,27232.23
134,Finance,Digital Transformation,Manager,Full-Time,2023,11,2023-11,20660.0,0,0.0,5739.19,0.0,26399.19
134,Finance,Digital Transformation,Manager,Full-Time,2023,12,2023-12,20660.0,0,0.0,5315.16,0.0,25975.16
134,Finance,Digital Transformation,Manager,Full-Time,2024,1,2024-01,20660.0,0,0.0,6219.2,0.0,26879.2
134,Finance,Digital Transformation,Manager,Full-Time,2024,2,2024-02,20660.0,0,0.0,5647.2,0.0,26307.2
134,Finance,Digital Transformation,Manager,Full-Time,2024,3,2024-03,20660.0,0,0.0,5807.92,0.0,26467.92
134,Finance,Digital Transformation,Manager,Full-Time,2024,4,2024-04,20660.0,0,0.0,5498.9,0.0,26158.9
134,Finance,Digital Transformation,Manager,Full-Time,2024,5,2024-05,20660.0,25,4817.55,6203.3,0.0,31680.85
134,Finance,Digital Transformation,Manager,Full-Time,2024,6,2024-06,21693.0,4,781.31,5571.53,0.0,28045.84
134,Finance,Digital Transformation,Manager,Full-Time,2024,7,2024-07,21693.0,8,1513.45,6186.47,0.0,29392.92
134,Finance,Digital Transformation,Manager,Full-Time,2024,8,2024-08,21693.0,30,5353.53,6771.12,0.0,33817.65
134,Finance,Digital Transformation,Manager,Full-Time,2024,9,2024-09,20660.0,0,0.0,6180.88,0.0,26840.88
134,Finance,Digital Transformation,Manager,Full-Time,2024,10,2024-10,20660.0,25,4117.13,5843.38,0.0,30620.51
134,Finance,Digital Transformation,Manager,Full-Time,2024,11,2024-11,20660.0,24,4235.34,5372.19,0.0,30267.53
134,Finance,Digital Transformation,Manager,Full-Time,2024,12,2024-12,20660.0,0,0.0,6129.04,0.0,26789.04
135,Operations,Client Support,Junior,Full-Time,2023,1,2023-01,5576.0,0,0.0,898.47,0.0,6474.47
135,Operations,Client Support,Junior,Full-Time,2023,2,2023-02,5576.0,28,1227.78,1173.83,0.0,7977.61
135,Operations,Client Support,Junior,Full-Time,2023,3,2023-03,5576.0,0,0.0,1261.45,0.0,6837.45
135,Operations,Client Support,Junior,Full-Time,2023,4,2023-04,5576.0,6,264.14,1313.48,0.0,7153.63
135,Operations,Client Support,Junior,Full-Time,2023,5,2023-05,5576.0,0,0.0,899.65,0.0,6475.65
135,Operations,Client Support,Junior,Full-Time,2023,6,2023-06,5854.8,38,1810.94,1446.18,0.0,9111.92
